Razão Social,CNPJ,Situação da Última Solicitação,Linhas de Fornecimento,Tipo,Situação Documento,Documento,Marcas e Representações,Status,Data de Vencimento,Situação Análise Documento
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),04/26 - Abril 2026,Vencido,2026-06-25T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),05/26 - Maio 2026,A vencer,2026-07-25T00:00:00-04:00,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),,Vencido,2026-03-04T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,01/26 - Janeiro 2026,Vencido,2026-03-13T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,02/26 - Fevereiro 2026,Vencido,2026-04-15T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,03/26 - Março 2026,Vencido,2026-05-13T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,04/26 - Abril 2026,Vencido,2026-06-24T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,05/26 - Maio 2026,A vencer,2026-07-25T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,,Vencido,2026-02-12T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,01/26 - Janeiro 2026,Vencido,2026-03-03T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,02/26 - Fevereiro 2026,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,04/26 - Abril 2026,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,,N/A,,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,KIT RESCISÃO,01/26 - Janeiro 2026,Vencido,2026-02-27T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,KIT RESCISÃO,02/26 - Fevereiro 2026,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,KIT RESCISÃO,04/26 - Abril 2026,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,KIT RESCISÃO,05/26 - Maio 2026,A vencer,,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,KIT RESCISÃO,,Vencido,2026-02-25T00:00:00-04:00,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,Laudo de Periculosidade,,A vencer,2027-03-05T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,Laudo de insalubridade,,A vencer,2027-03-05T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,PCMSO,03/26 - Março 2026,A vencer,2027-03-05T00:00:00-04:00,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,PCMSO,,A vencer,2027-03-05T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,PGR,,A vencer,2027-03-04T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,03/26 - Março 2026,A vencer,,NÃO ANALISADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,04/26 - Abril 2026,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,A vencer,,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,06/26 - Junho 2026,N/A,,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,Seguro de Responsabilidade Civil,06/26 - Junho 2026,N/A,,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,Seguro de Responsabilidade Civil,,Vencido,2026-05-31T00:00:00-04:00,APROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,Seguro garantia,06/26 - Junho 2026,N/A,,REPROVADO
SMS ESTACIONAMENTOS E SERVICOS LTDA,03528489000167,APROVADO,PRESTAÇÃO DE SERVIÇOS DE CONTROLE DE ESTACIONAMENTO,SERVICO,NEUTRO,Seguro garantia,,Vencido,2026-05-31T00:00:00-04:00,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,Avaliação ergonômica,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,02/26 - Fevereiro 2026,A vencer,2026-08-24T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,03/26 - Março 2026,Vencido,2026-04-17T00:00:00-04:00,APROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,CERTIFICADO DE REGULARIDADE FGTS,,Vencido,2026-04-14T00:00:00-04:00,APROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,CIPA - composição / reuniões / atas/ treinamento,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,CND Federal,,A vencer,2026-08-24T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,03/26 - Março 2026,Vencido,2026-04-17T00:00:00-04:00,APROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,02/26 - Fevereiro 2026,A vencer,2027-01-01T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,REGULAR,Cartão CNPJ,,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,,Vencido,2026-06-21T00:00:00-04:00,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,,A vencer,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,DCTFWEB,02/26 - Fevereiro 2026,Vencido,2026-03-27T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),02/26 - Fevereiro 2026,Vencido,2026-03-20T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,02/26 - Fevereiro 2026,Vencido,2026-03-20T00:00:00-04:00,REPROVADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,KIT RESCISÃO,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,Laudo de Periculosidade,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,Laudo de insalubridade,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,PCMSO,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,PGR,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,SESMT - composição de acordo com NR 04,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,Seguro de Responsabilidade Civil,,Não anexado,,NÃO ANALISADO
SOUZA COSTA MANUTENCAO LTDA,34939789000162,APROVADO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL,SERVICO,,Seguro garantia,,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,,Avaliação ergonômica,,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO JUDICIAL CRIMINAL - TRF,,A vencer,2026-09-14T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO JUDICIAL CÍVEL - TRF,,A vencer,2026-09-14T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,04/26 - Abril 2026,A vencer,2026-12-01T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,2026-09-11T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,04/26 - Abril 2026,A vencer,2026-09-06T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CERTIFICADO DE REGULARIDADE FGTS,,Vencido,2026-07-07T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,,CIPA - composição / reuniões / atas/ treinamento,,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CND Federal,,A vencer,2026-12-02T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,05/26 - Maio 2026,Vencido,2026-07-01T00:00:00-04:00,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,,N/A,,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,,A vencer,2026-07-30T00:00:00-04:00,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,Cartão CNPJ,,A vencer,2027-01-08T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,Certidão Negativa de Débitos Trabalhistas,,A vencer,2026-07-25T00:00:00-04:00,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,,A vencer,2027-01-08T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,DCTFWEB,04/26 - Abril 2026,Vencido,2026-06-20T00:00:00-04:00,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,DCTFWEB,05/26 - Maio 2026,A vencer,2026-07-29T00:00:00-04:00,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,,N/A,,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),05/26 - Maio 2026,Vencido,2026-07-04T00:00:00-04:00,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,05/26 - Maio 2026,A vencer,2026-07-29T00:00:00-04:00,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,05/26 - Maio 2026,A vencer,,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,KIT RESCISÃO,05/26 - Maio 2026,A vencer,,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,,Laudo de Periculosidade,,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,,Laudo de insalubridade,,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,PCMSO,12/25 - Dezembro 2025,A vencer,2026-12-06T00:00:00-04:00,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,PGR,12/25 - Dezembro 2025,A vencer,2026-12-06T00:00:00-04:00,REPROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,N/A,,APROVADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,,SESMT - composição de acordo com NR 04,,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,,Seguro de Responsabilidade Civil,,Não anexado,,NÃO ANALISADO
TELETEX COMPUTADORES E SISTEMAS LTDA,79345583000142,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO TÉCNICO DE TI,SERVICO,,Seguro garantia,,Não anexado,,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,NEUTRO,Avaliação ergonômica,,N/A,,REPROVADO
TERRAPLEIN LTDA,21591994000138,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,,Não anexado,,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,,Não anexado,,NÃO ANALISADO
TERRAPLEIN LTDA,21591994000138,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,,Vencido,2026-04-15T00:00:00-04:00,REPROVADO
TERRAPLEIN LTDA,21591994000138,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,Vencido,2026-07-05T00:00:00-04:00,APROVADO
TERRAPLEIN LTDA,21591994000138,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,,Vencido,2026-03-29T00:00:00-04:00,APROVADO
TERRAPLEIN LTDA,21591994000138,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE CONDUÇÃO DE VEÍCULOS PESADOS, PRESTAÇÃO DE SERVIÇOS DE CONSTRUÇÃO DO ESTACIONAMENTO",SERVICO,NEUTRO,CERTIFICADO DE REGULARIDADE FGTS,,Vencido,2026-03-03T00:00:00-04:00,APROVADO
